,EntityKey,CommitteeID,CommitteeName,CommitteeAddress,CommitteeCity,CommitteeState,CommitteeZip,CommitteeType,CommitteeTypeDesc,MostRecentOrganizationDate,MostRecentSupportCandidateId,MostRecentOpposeCandidateId,InsertDate,UpdateDate
470,32677,99CAC00322,SANDRA KOSTOS JENSEN FOR SCHOOL BOARD (DISSOLVED),"3705 N. 114TH AVENUE,",OMAHA,NE,68164,C,Candidate Committee,1980-03-06,,,,2021-08-09 09:31:24.980
471,32678,99CAC00323,COMMITTEE TO ELECT JERRY RYAN (DISSOLVED),"113 MARTIN DRIVE,",BELLEVUE,NE,68005,C,Candidate Committee,1998-07-31,,,,
472,32679,99CAC00324,LOWELL JOHNSON FOR PUBLIC SERVICE COMMISSION (DISS,"81 WEST FIFTH STREET,",FREMONT,NE,68025,C,Candidate Committee,1993-10-27,99FIS00321,,,
473,32680,99CAC00325,RALPH JOHNSON FOR NPPD (DISSOLVED),"819 N. 33RD STREET,",LINCOLN,NE,68503,C,Candidate Committee,1984-10-18,99FIS00322,,,
474,32681,99CAC00326,RICK'S RAIDERS (DISSOLVED),"3203 TAMMY STREET,",BELLEVUE,NE,68123,C,Candidate Committee,1996-10-08,99FIS00323,,,
475,32682,99CAC00327,SCHIMEK FOR LEGISLATURE,2321 CAMELOT COURT,LINCOLN,NE,68512,C,Candidate Committee,1987-12-29,99FIS00324,,,
476,32683,99CAC00328,PEOPLE FOR PAUL SCHUMACHER,"P.O. Box 122,",COLUMBUS,NE,68602,C,Candidate Committee,1978-08-14,99FIS00325,,,
477,32684,99CAC00329,SANDRA SCOFIELD ELECTION COMMITTEE,"355 Main Street,",CHADRON,NE,69337,C,Candidate Committee,1984-02-13,,,,
478,32685,99CAC00330,COLEEN SENG FOR CITY COUNCIL (NOW SENG FOR MAYOR),"6101 Walker,",LINCOLN,NE,68507,C,Candidate Committee,1985-02-15,99FIS00016,,,
479,32686,99CAC00331,CITIZENS FOR SHOECRAFT (DISSOLVED),3207 N 3 ST,LINCOLN,NE,68521,C,Candidate Committee,1992-10-07,99FIS00328,,,
480,32687,99CAC00332,ROSEMARY SKRUPA FOR REGENT,"1818 South 72nd Street,",OMAHA,NE,68124,C,Candidate Committee,1988-03-14,99FIS00329,,,
481,32688,99CAC00333,GREG STOJ FOR COUNTY BOARD,"5022 South 41st Avenue,",OMAHA,NE,68107,C,Candidate Committee,1996-03-11,99FIS06229,,,
482,32689,99CAC00334,TAKECHI FOR CITY COUNCIL COMMITTEE (DISSOLVED),"10306 REGENCY PARKWAY DRIVE,",OMAHA,NE,68114,C,Candidate Committee,1980-01-08,99FIS00331,,,2021-02-08 13:31:05.740
483,32690,99CAC00335,TAKECHI FOR REGISTER OF DEEDS (DISSOLVED),2580 S 90TH ST,OMAHA,NE,68124,C,Candidate Committee,1996-04-22,99FIS00331,,,
484,32691,99CAC00336,"COMMITTEE TO RE-ELECT LES TAYLOR, THE","#40 Eastridge Drive North,",YORK,NE,68467,C,Candidate Committee,1984-09-18,99FIS03621,,,
485,32692,99CAC00337,LEE TERRY FOR CITY COUNCIL,P.O. BOX 540098,OMAHA,NE,68154,C,Candidate Committee,1991-01-29,99FIS00333,,,
486,32693,99CAC00338,THOMPSON FOR PUBLIC POWER COMMITTEE (DISSOLVED'00),"P.O. BOX 367,",BEATRICE,NE,68310,C,Candidate Committee,1992-05-13,,,,2021-08-09 09:31:24.980
487,32694,99CAC00339,BOB TWISS FOR LEGISLATURE (DISSOLVED),"433 SHERWOOD DRIVE,",GRETNA,NE,68028,C,Candidate Committee,1992-03-16,,,,
488,32737,99CAC00382,SHARON WOOD FOR DAWSON COUNTY TREASURER,"43221 Rd. 759,",LEXINGTON,NE,68850,C,Candidate Committee,1998-12-10,99FIS00375,,,
489,32738,99CAC00383,SHERI ROGERS FOR MILLARD SCHOOL BOARD,"16617 Jefferson,",OMAHA,NE,68135,C,Candidate Committee,1998-12-22,,,,
490,32739,99CAC00384,QUANDAHL FOR LEGISLATURE (DISSOLVED),16729 LEAVENWORTH CIRCLE,OMAHA,NE,68118,C,Candidate Committee,1999-03-08,,99FIS00377,,2021-01-25 13:23:54.743
491,32740,99CAC00385,ANNETTE MCROY FOR CITY COUNCIL (DISSOLVED),1142 NEW HAMPSHIRE,LINCOLN,NE,68508,C,Candidate Committee,1999-03-15,99FIS00378,,,
492,32741,99CAC00386,COMMITTEE TO ELECT REICHERT,"5000 W. Kent Street,",LINCOLN,NE,68524,C,Candidate Committee,1999-03-16,99FIS00379,,,
493,32742,99CAC00387,JIM JOHNSON FOR SCHOOL BOARD (DISSOLVED),1201 BERKSHIRE CT. #36,LINCOLN,NE,68505,C,Candidate Committee,1999-03-25,99FIS00380,,,
494,32743,99CAC00388,KATT FOR SCHOOL BOARD,1045 LINCOLN MALL SUITE 200,LINCOLN,NE,68508,C,Candidate Committee,1999-03-29,99FIS00019,,,
495,32744,99CAC00389,TERRY KUBICEK FOR MAYOR COMMITTEE,1800 SOUTH 53RD STREET,LINCOLN,NE,68506,C,Candidate Committee,1999-04-13,99FIS01137,,,
496,32745,99CAC00390,KEN GNADT FOR MAYOR COMMITTEE (DISSOLVED),1610 GRETCHEN AVENUE,GRAND ISLAND,NE,68803,C,Candidate Committee,1994-03-02,99FIS00218,,,
497,32746,99CAC00399,MILLER FOR SCHOOL BOARD,341 SO. 52ND STREET,LINCOLN,NE,68510,C,Candidate Committee,1999-06-22,,,,2020-11-23 13:18:28.173
498,32747,99CAC00401,,,,,,,,2000-01-01,,,,
499,32748,99CAC00402,,,,,,,,2001-01-01,,,,
500,32749,99CAC00403,SHEILA VRANA FOR SCHOOL BOARD,123 ANYWHERE,ARLINGTON,NE,68002,C,Candidate Committee,1999-06-28,,,,
501,32750,99CAC00404,ERROL WELLS FOR LEGISLATURE COMMITTEE,P.O. BOX 265,NORTH LOUP,NE,68859,C,Candidate Committee,1999-06-30,99FIS08009,,,
502,32777,99CAC00440,ALDONA DOYLE FOR SARPY COUNTY BOARD (DISSOLVED),7805 ARROW ROCK DRIVE,OMAHA,NE,68157,C,Candidate Committee,2000-03-28,99FIS08308,,,2020-09-21 17:06:33.893
503,32778,99CAC00442,MICHAEL G. FAHEY FOR MAYOR (DISSOLVED),PO BOX 6353,OMAHA,NE,68137,C,Candidate Committee,2000-04-06,99FIS08285,,,2021-01-25 13:23:54.743
504,32779,99CAC00443,PRATT FOR M.U.D.,524 SOUTH 118TH STREET,OMAHA,NE,68154,C,Candidate Committee,2000-04-06,,,,
505,32780,99CAC00448,DOUG CUNNINGHAM FOR LEGISLATURE (DISSOLVED),P.O. BOX 173,,,687860173,C,Candidate Committee,2000-04-11,99FIS08120,,,2021-08-09 09:31:24.980
506,32781,99CAC00454,,,,,,,,,,,,
507,32782,99CAC00455,WINSTROM FOR CITY COUNCIL,PO BOX 34276,OMAHA,NE,68134,C,Candidate Committee,1999-12-13,99FIS08422,,,
508,32783,99CAC00456,EDWARDS FOR LEGISLATURE,2230 W LAGUNA RD,LINCOLN,NE,68522,C,Candidate Committee,2000-04-10,99FIS00009,,,
509,32784,99CAC00458,JIM NEKUDA FOR COUNTY COMMISSIONER,123 ANYWHERE,LAVISTA,NE,68147,C,Candidate Committee,1978-01-01,99FIS06170,,,2021-08-09 09:31:24.980
510,32785,99CAC00459,KEN JANSEN FOR NRD,123 ANYWHERE,OMAHA,NE,68130,C,Candidate Committee,1978-01-01,,,,2021-08-09 09:31:24.980
511,32786,99CAC00461,RON MELBYE,123 ANYWHERE,LINCOLN,NE,68504,C,Candidate Committee,1978-01-01,,,,2021-08-09 09:31:24.980
512,32787,99CAC00462,EARL VISSER,123 ANYWHERE,LINCOLN,NE,68502,C,Candidate Committee,1978-01-01,,,,2021-08-09 09:31:24.980
513,32788,99CAC00463,ART KNOX,123 ANYWHERE,LINCOLN,NE,68502,C,Candidate Committee,1978-01-01,,,,2021-08-09 09:31:24.980
514,32789,99CAC00464,ROBERT SIVIK FOR CITY COUNCIL,123 ANYWHERE,LINCOLN,NE,68502,C,Candidate Committee,1978-01-01,99FIS06239,,,2021-08-09 09:31:24.980
515,32790,99CAC00465,BARRY LARSON FOR MUD,6060 WENNINGHOFF ROAD,OMAHA,NE,68134,C,Candidate Committee,2000-04-13,,,,
516,32791,99CAC00466,PROKOP--REGENT COMMITTEE (DISSOLVED 1-12-01)),408 NORTH SCHOOL STREET,WILBER,NE,68465,C,Candidate Committee,2000-04-14,,,,
517,32792,99CAC00467,JIM MONAHAN FOR CITY COUNCIL (DISSOLVED),12112 FARNAM ST,OMAHA,NE,68154,C,Candidate Committee,2000-04-17,99FIS03058,,,
518,32793,99CAC00468,BRESLOW FOR REGENT COMMITTEE,804 LEXINGTON LANE,PAPILLION,NE,68046,C,Candidate Committee,2000-04-17,99FIS00240,,,2021-01-25 13:23:54.743
519,32794,99CAC00469,"COMMITTEE TO ELECT BOB KELLY FOR LEGISLATURE, THE",1510 SOUTH 35TH STREET,OMAHA,NE,68105,C,Candidate Committee,2000-04-19,99FIS08098,,,
520,32795,99CAC00470,FOLEY FOR THE PEOPLE - STATE AUDITOR (DISSOLVED),6410 SOUTH 41TH ST,LINCOLN,NE,68516,C,Candidate Committee,2000-04-21,99FIS08063,,,
521,32337,99BQC00077,YES FOR OPS KIDS COMMITTEE (2002 DISSOLVED),"650 J STREET, SUITE 203 D",LINCOLN,NE,68508,B,Ballot Question,2002-10-15,,,,
522,32338,99BQC00078,NEIGHBORS VOTING NO ON CITY CHARTER AMENDMENT (DIS,7134 PACIFIC ST,OMAHA,NE,68106,B,Ballot Question,2002-10-16,,,,
523,32339,99BQC00079,VOTE 4 DISTRICT 46,12601 S. 71ST STREET,PAPILLION,NE,68133,B,Ballot Question,2002-10-25,,,,
524,32340,99BQC00080,COMMITTEE FOR AMENDMENT 2 (DISSOLVED),233 SOUTH 13TH ST STE 800,,,685085,B,Ballot Question,2002-10-31,,,,2021-08-09 09:31:24.980
525,32341,99BQC00081,PROGRESS FOR GRAND ISLAND,"206 N. LOCUST, BOX 1151",GRAND ISLAND,NE,68802,B,Ballot Question,2002-11-13,,,,
526,32342,99BQC00083,LINCOLN LIAISON COMMITTEE (DISSOLVED 2003),6300 CORNHUSKER HWY,LINCOLN,NE,68507,B,Ballot Question,2003-03-21,,,,
527,32343,99BQC00084,COMMUNITY UNITED FOR EDUCATION,517 SANDY SHORES DR,SCHUYLER,NE,68661,B,Ballot Question,2003-05-19,,,,
528,32344,99BQC00085,AQUATIC PARK,152 E 6 ST,FREMONT,NE,68025,B,Ballot Question,2003-05-30,,,,
529,32345,99BQC00086,NEBRASKA TAXPAYERS ASSOCIATION PETITIONS COMMITTEE,13303 NORTH 66TH STREET,OMAHA,NE,68152,B,Ballot Question,2003-08-15,,,,
530,32346,99BQC00087,VOTE ON TOTAL ENHANCEMENT (DISSOLVED),671 S RED FOX LANE,COLUMBUS,NE,68601,B,Ballot Question,2003-10-16,,,,
531,32347,99BQC00088,STOP BIG BUSINESS SUBSIDIES-REPEAL LB 775 (DISSOLV,2800 S 19 ST,LINCOLN,NE,68502,B,Ballot Question,2003-12-01,,,,
532,32348,99BQC00089,QUALITY SCHOOLS FOR KIDS (DISSOLVED),221 SOUTH LOCUST,GRAND ISLAND,NE,68801,B,Ballot Question,2003-12-11,,,,
533,32349,99BQC00090,"KEEP THE MONEY IN NEBRASKA COMM., INC.(DISSOLVED)",1299 FARNAM ST. SUITE 1501,OMAHA,NE,68102,B,Ballot Question,2004-01-14,,,,
534,32350,99BQC00091,COMMITTEE FOR CHARITABLE AND PUBLIC INTEREST GAMIN,1501 SOUTH BURLINGTON AVE.,HASTINGS,NE,68901,B,Ballot Question,2004-02-23,,,,2020-11-09 13:16:19.600
535,32351,99BQC00092,FRIENDS OF AMENDMENT ONE (DISSOLVED),301 S. 13TH ST. SUITE 400,,,685082571,B,Ballot Question,2004-03-18,,,,2021-08-09 09:31:24.980
536,32352,99BQC00093,"FAMILIES FOR AMERICA, INC. (DISSOLVED)",10730 PACIFIC ST. STE 242,OMAHA,NE,68114,B,Ballot Question,2004-03-11,,,,2021-02-08 13:31:05.740
537,32353,99BQC00094,SANDRA SCHROEDER,201 BRIDGE ROAD,NORFOLK,NE,68701,I,Independent Reporting Committee,2004-04-09,,,,
538,32354,99BQC00095,VOTE FOR AMENDMENT 4 (DISSOLVED),301 SOUTH 12TH ST SUITE 140A,LINCOLN,NE,68508,B,Ballot Question,2004-06-07,,,,
539,32355,99BQC00096,YES ON STREETS AND TRAILS (DISSOLVED),233 SOUTH 13TH ST. SUITE 800,LINCOLN,NE,68508,B,Ballot Question,2004-07-29,,,,
540,32356,99BQC00097,YES ON AMENDMENT 3 (DISSOLVED),1900 US BANK BLDG 233 S 13 ST STE 800F,LINCOLN,NE,68508,B,Ballot Question,2004-08-10,,,,
541,32357,99BQC00098,CITIZENS AGAINST A TOTAL BAN (DISSOLVED),3030 NORTH 4OTH STREET,LINCOLN,NE,68504,B,Ballot Question,2004-09-01,,,,
542,32358,99BQC00099,YES FOR SMOKE FREE AIR COMMITTEE (DISSOLVED),5733 SOUTH 34TH STREET SUITE 500,LINCOLN,NE,68516,B,Ballot Question,2004-09-23,,,,
543,32385,99CAC00028,BENNETT FOR GOVERNOR,3804 CENTRAL AVE,KEARNEY,NE,68847,C,Candidate Committee,1997-10-17,,,,
544,32386,99CAC00029,BEUTLER FOR LEGISLATURE (DISSOLVED),"3315 &#39;M&#39; STREET,",LINCOLN,NE,68510,C,Candidate Committee,1989-12-04,,,,2020-11-23 13:18:28.173
545,32387,99CAC00030,DON BLANK FOR REGENT,"811 Norris,",MCCOOK,NE,69001,C,Candidate Committee,1980-04-16,99FIS00032,,,
546,32388,99CAC00031,CITIZENS TO ELECT BLANKENSHIP FOR CLERK OF THE DIS,"2707 S. 50th Street,",OMAHA,NE,68106,C,Candidate Committee,1998-05-11,99FIS00033,,,
547,32389,99CAC00032,MARY ANN BORGESON FOR COUNTY BOARD,"12503 Anne Street,",OMAHA,NE,68137,C,Candidate Committee,1994-03-08,99FIS00034,,,2021-01-25 13:23:54.743
548,32390,99CAC00033,BOURNE FOR LEGISLATURE,15656 JACKSON DRIVE,OMAHA,NE,68118,C,Candidate Committee,1998-03-27,99FIS00035,,,2021-01-25 13:23:54.743
549,32391,99CAC00034,BRANDT FOR MAYOR (DISSOLVED),1023 TEKAMAH LN,PAPILLION,NE,68046,C,Candidate Committee,1998-04-13,99FIS00036,,,2021-01-25 13:23:54.743
550,32392,99CAC00035,KERMIT BRASHEAR FOR LEGISLATURE,"NORTH OLD MILL, 711 NORTH 108TH CT.",OMAHA,NE,68154,C,Candidate Committee,1993-12-20,99FIS00037,,,
551,32393,99CAC00036,PAM BROWN FOR LEGISLATURE (DISSOLVED),"525 N. 72ND AVE.,",OMAHA,NE,68114,C,Candidate Committee,1993-12-10,99FIS05443,,,2021-02-08 13:31:05.740
552,32394,99CAC00037,BRUEGGEMANN FOR SHERIFF,"809 1st Avenue,",PLATTSMOUTH,NE,68048,C,Candidate Committee,1993-12-10,99FIS00039,,,
553,32395,99CAC00038,COMMITTEE FOR BRUMBAUGH FOR OPPD,"6910 Pacific Street, Suite 200,",OMAHA,NE,68106,C,Candidate Committee,1998-04-08,,,,
554,32396,99CAC00039,BUTLER FOR LT. GOVERNOR,"8805 Indian Hills Drive #200,",OMAHA,NE,68114,C,Candidate Committee,1997-07-17,,,,2021-08-09 09:31:24.980
555,32435,99CAC00078,OWENS FOR COUNTY ATTORNEY,"508 Chief Street, Box 316",BENKELMAN,NE,69021,C,Candidate Committee,1990-04-11,99FIS00080,,,
556,32436,99CAC00079,COMMITTEE TO ELECT JOHN W. PAYNE,"1516 First Avenue, P.O. Box 1600",KEARNEY,NE,68848,C,Candidate Committee,1998-03-19,99FIS03063,,,2021-08-09 09:31:24.980
557,32437,99CAC00080,PEDERSON FOR LEGISLATURE COMMITTEE (DISSOLVED),411 SANDPIPER WAY,NORTH PLATTE,NE,69101,C,Candidate Committee,1998-09-12,99FIS06565,,,
558,32438,99CAC00081,JAN PLACKE FOR COUNTY TREASURER (DISSOLVED),"1606 18TH STREET,",CENTRAL CITY,NE,68826,C,Candidate Committee,1998-05-08,99FIS07514,,,
559,32439,99CAC00082,P. STEPHEN POTTER CAMPAIGN (DISSOLVED),"P.O. BOX 348,",GOTHENBURG,NE,69138,C,Candidate Committee,1998-04-07,99FIS00084,,,
560,32440,99CAC00083,POTTER FOR LEGISLATURE,"5571 Walnut Street,",OMAHA,NE,68106,C,Candidate Committee,1998-03-09,99FIS06886,,,2021-08-09 09:31:24.980
561,32441,99CAC00084,JAMES PRAUNER FOR COMMISSIONER (DISSOLVED),"300 S. 5TH STREET, P.O. BOX 301",BATTLE CREEK,NE,68715,C,Candidate Committee,1994-10-07,99FIS00086,,,
562,32442,99CAC00085,THE PRICE IS RIGHT FOR LEGISLATURE (DISSOLVED),2430 NORTH 87TH STREET,LINCOLN,NE,68507,C,Candidate Committee,1998-04-16,99FIS07024,,,
563,32443,99CAC00086,RAIKES FOR LEGISLATURE (DISSOLVED),"3221 SOUTH 76TH STREET,",LINCOLN,NE,68506,C,Candidate Committee,1997-08-22,99FIS06788,,,
564,32444,99CAC00087,ALFREDO RAMIREZ ELECTION COMMITTEE (DISSOLVED),904 RIVERSIDE BLVD BOX 403,NORFOLK,NE,68701,C,Candidate Committee,1998-05-04,99FIS00089,,,
565,32445,99CAC00088,REDFIELD FOR LEGISLATURE (DISSOLVED),820 S. 205TH STREET,ELKHORN,NE,68022,C,Candidate Committee,1998-04-10,99FIS07030,,,2021-06-14 11:40:11.967
566,32446,99CAC00089,FRIENDS OF LINDA J. RICHARD FOR LEGISLATURE,"8712 WEST DODGE ROAD, SUITE 200,",OMAHA,NE,68114,C,Candidate Committee,1998-03-09,99FIS06919,,,2021-08-09 09:31:24.980
567,32447,99CAC00090,ROBAK FOR LEGISLATURE (DISSOLVED),84 LAKESHORE DR,COLUMBUS,NE,68601,C,Candidate Committee,1988-06-16,99FIS00092,,,
568,32448,99CAC00091,COMMITTEE TO ELECT ANN ROSENBERRY (DISSOLVED),"190625 COUNTRY ROAD G, P.O. BOX 276",SCOTTSBLUFF,NE,69361,C,Candidate Committee,1994-05-09,,,,
569,32449,99CAC00092,RUSTAD FOR LT. GOVERNOR (DISSOLVED),"3031 &#39;O&#39; STREET, SUITE 102,",LINCOLN,NE,68510,C,Candidate Committee,1998-01-21,99FIS00094,,,2021-08-09 09:31:24.980
570,32450,99CAC00093,RUWE FOR LEGISLATURE,"25718 County Road 6,",HERMAN,NE,68029,C,Candidate Committee,1998-02-03,99FIS00095,,,2021-08-09 09:31:24.980
571,32451,99CAC00094,STUHR FOR LEGISLATURE COMMITTEE,520 ROAD 20,BRADSHAW,NE,68319,C,Candidate Committee,1994-04-21,99FIS00096,,,
572,32452,99CAC00095,SUNDAY FOR BUTLER COUNTY SHERIFF,"1018 L Street,",DAVID CITY,NE,68632,C,Candidate Committee,1998-06-23,99FIS00097,,,
573,32453,99CAC00096,COMMITTEE TO ELECT DEB SUTTLE TO STATE LEGISLATURE,6054 COUNTRY CLUB OAKS PL,,,681522009,C,Candidate Committee,1993-09-08,99FIS06614,,,2021-08-09 09:31:24.980
574,32454,99CAC00097,COMMITTEE TO ELECT STEVE SVOBODA,"1301 North 56th Street,",LINCOLN,NE,68504,C,Candidate Committee,1990-05-01,99FIS04633,,,
575,32480,99CAC00123,URWILLER FOR PUBLIC SERVICE,38290 347TH ROAD,RAVENNA,NE,68869,C,Candidate Committee,1986-03-25,99FIS00125,,,
576,32481,99CAC00124,STEVE WACKER FOR STATE AUDITOR (DISSOLVED),"9155 PIONEER COURT,",LINCOLN,NE,68520,C,Candidate Committee,1997-09-29,99FIS06839,,,
577,32482,99CAC00125,WAGNER FOR SHERIFF,2320 THE KNOLLS,LINCOLN,NE,68512,C,Candidate Committee,1994-05-06,99FIS00127,,,
578,32483,99CAC00126,"WATSON COMMITTEE, THE(NOW COMMITTEE TO RE-ELECT SH",212 LAKESIDE DRIVE,GRAND ISLAND,NE,68801,C,Candidate Committee,1998-03-23,99FIS07105,,,
579,32484,99CAC00127,CITIZENS TO RE-ELECT DAN WEDDLE SHERIFF (DISSOLVED,"1234 EAST 16TH STREET,",FREMONT,NE,68025,C,Candidate Committee,1986-07-10,99FIS00129,,,2021-08-09 09:31:24.980
580,32485,99CAC00128,WEHRBEIN FOR LEGISLATURE,"5812 Hwy 66,",PLATTSMOUTH,NE,68048,C,Candidate Committee,1986-02-11,99FIS00130,,,
581,32486,99CAC00129,WILLHOFT FOR LEGISLATURE,"1670 14th Road,",CENTRAL CITY,NE,68826,C,Candidate Committee,1997-10-30,,,,2021-08-09 09:31:24.980
582,32487,99CAC00130,CHARLIE WITEK FOR COUNTY BOARD,"5179 South 147th Street,",OMAHA,NE,68137,C,Candidate Committee,1998-03-13,99FIS07032,,,2021-08-09 09:31:24.980
583,32488,99CAC00131,WITEK FOR AUDITOR,5179 SOUTH 147TH STREET,OMAHA,NE,68137,C,Candidate Committee,1997-08-07,99FIS00133,,,2021-01-25 13:23:54.743
584,32489,99CAC00132,MARY 'COOKIE' WITTLER FOR CLERK OF DISTRICT COURT,"3121 North 71st Street,",LINCOLN,NE,68507,C,Candidate Committee,1998-02-27,99FIS00134,,,2021-08-09 09:31:24.980
585,32490,99CAC00133,JOE WOODWARD FOR BUFFALO COUNTY ASSESSOR (DISSOLVE,"2218 CENTRAL AVENUE,",KEARNEY,NE,68847,C,Candidate Committee,1994-05-10,,,,
586,32491,99CAC00134,WORKMAN FOR COUNTY COMMISSIONER,"1101 Cornhusker HWY, P.O. Box 80009",LINCOLN,NE,68501,C,Candidate Committee,1998-05-20,99FIS00136,,,
587,32492,99CAC00135,COMMITTEE TO ELECT REGINALD YOUNG (DISSOLVED),"3344 NORTH 47TH AVENUE,",OMAHA,NE,68104,C,Candidate Committee,1998-04-20,,,,
588,32493,99CAC00136,COMMITTEE TO ELECT DENNIS ZAGER FOR STATE SENATE,"4000 South 56th Street,",LINCOLN,NE,68506,C,Candidate Committee,1998-04-22,,,,2021-08-09 09:31:24.980
589,32494,99CAC00137,LINDA ZIMMERMAN FOR CLERK OF DISTRICT COURT,"608 E. Memorial Drive,",GRAND ISLAND,NE,68801,C,Candidate Committee,1994-04-01,99FIS00139,,,
590,32495,99CAC00138,COMMITTEE TO RE-ELECT CHRIS ABBOUD TO THE LEGISLAT,6530 SOUTH 84TH STREET,OMAHA,NE,68127,C,Candidate Committee,1982-03-31,99FIS00140,,,2021-02-08 13:31:05.740
591,32496,99CAC00139,ALLEN FOR REGENT COMMITTEE (DISSOLVED),1115 WEST 2ND STREET,HASTINGS,NE,68901,C,Candidate Committee,1988-10-04,99FIS00141,,,2020-11-09 13:16:19.600
592,32497,99CAC00140,SUBBY ANZALDO FOR CITY COUNCIL (DISSOLVED),"212 EMPIRE STATE BUILDING, 300 SOUTH 19TH STREET",OMAHA,NE,68102,C,Candidate Committee,2000-06-28,,,,
593,32498,99CAC00141,MIKE AVERY FOR LEGISLATURE,"339 MICHAEL DRIVE,",GRETNA,NE,68028,C,Candidate Committee,1992-03-19,99FIS05087,,,2021-08-09 09:31:24.980
594,32499,99CAC00142,BAACK FOR GOOD GOVERNMENT (DISSOLVED),1712 DEVOE DRIVE,LINCOLN,NE,68506,C,Candidate Committee,1984-04-13,99FIS00144,,,
595,32500,99CAC00143,KEITH BARTELS FOR SCHOOL BOARD,"3706 Wildbriar Lane,",LINCOLN,NE,68516,C,Candidate Committee,1987-02-23,,,,
596,32501,99CAC00144,KLAUS BECKER FOR LEGISLATURE,"3901 Dewey Avenue,",OMAHA,NE,68105,C,Candidate Committee,1996-10-08,99FIS06566,,,2021-08-09 09:31:24.980
597,32502,99CAC00145,BEUTLER FOR GOVERNOR (DISSOLVED),7021 FERNHILL PLACE,LINCOLN,NE,68516,C,Candidate Committee,1986-01-16,,,,
598,32549,99CAC00192,GEORGE COORDSEN FOR LEGISLATURE,"429 LINCOLN AVE, P.O. BOX 28",HEBRON,NE,68370,C,Candidate Committee,1986-02-27,,,,
599,32550,99CAC00193,JIM D. CUDABACK FOR LEGISLATURE (DISSOLVED),"1503 W. PACIFIC STREET, P.O. BOX 315",LEXINGTON,NE,68850,C,Candidate Committee,1990-03-26,99FIS01972,,,
600,32577,99CAC00222,KOLASA FOR SCHOOL BOARD,"2327 Hanscom Boulevard,",OMAHA,NE,68105,C,Candidate Committee,1994-04-18,,,,
601,32578,99CAC00223,KOTSIOPULOS FOR CITY COUNCIL,"#7 Kings Court,",KEARNEY,NE,68845,C,Candidate Committee,1990-10-03,,,,
602,32579,99CAC00224,MARC KRAFT ELECTION COMMITTEE (DISSOLVED),"601 NORTH 51ST STREET,",OMAHA,NE,68132,C,Candidate Committee,1994-10-27,99FIS00224,,,
603,32580,99CAC00225,"NANCY J. KRATKY DIST, #5 OPS CAMPAIGN (DISSOLVED)","1204 N. 101ST CIRCLE,",OMAHA,NE,68114,C,Candidate Committee,1994-06-23,99FIS00225,,,2021-02-08 13:31:05.740
604,32581,99CAC00226,KREMER FOR LEGISLATURE,186 DONEGAL ROAD,AURORA,NE,68818,C,Candidate Committee,1998-03-18,99FIS06918,,,
605,32582,99CAC00227,COMMITTEE TO ELECT CARLL J. KRETSINGER,"2308 Cornhusker Road,",BELLEVUE,NE,68123,C,Candidate Committee,1998-02-02,99FIS00227,,,2021-08-09 09:31:24.980
606,32583,99CAC00228,GARY LACEY COUNTY ATTORNEY COMMITTEE(DISSOLVED),"1101 CORNHUSKER HIGHWAY,",LINCOLN,NE,68521,C,Candidate Committee,1989-09-26,99FIS00228,,,
607,32584,99CAC00229,LANGAN FOR SCHOOL BOARD COMMITTEE,"5627 Emile,",OMAHA,NE,68106,C,Candidate Committee,1990-06-01,,,,2021-08-09 09:31:24.980
608,32585,99CAC00230,COMMITTEE TO ELECT GALE LARSON (DISSOLVED),"2722 S. LOCUST, P.O. BOX 1767",GRAND ISLAND,NE,68802,C,Candidate Committee,1998-04-28,99FIS00230,,,
609,32586,99CAC00231,JIM K. LAWSON FOR SHERIFF,840 R STREET,GERING,NE,69341,C,Candidate Committee,1998-05-11,99FIS00231,,,
610,32587,99CAC00232,LIGHTNER FOR NRD,"7421 Osage Court,",LINCOLN,NE,68506,C,Candidate Committee,1998-05-14,,,,2021-08-09 09:31:24.980
611,32588,99CAC00233,COMMITTEE TO RE-ELECT TIM LOEWENSTEIN (DISSOLVED),"9393 2ND AVENUE,",KEARNEY,NE,68847,C,Candidate Committee,1990-10-24,99FIS04670,,,
612,32589,99CAC00234,FRIENDS OF MINES FOR MAYOR,"636 Hillcrest Drive,",BLAIR,NE,68008,C,Candidate Committee,1998-06-12,,,,2021-08-09 09:31:24.980
613,32590,99CAC00235,COMMITTEE TO ELECT DEREK L. MITCHELL,"505 Oak Street,",LEXINGTON,NE,68850,C,Candidate Committee,1998-04-27,,,,
614,32591,99CAC00236,SCOTT MOORE COMMITTEE,664 NORTH 56TH STREET,OMAHA,NE,68132,C,Candidate Committee,1986-02-19,99FIS00236,,,
615,32592,99CAC00237,MOORE FOR SHERIFF COMMITTEE,"P.O. Box 235,",ELGIN,NE,68636,C,Candidate Committee,1998-05-07,,,,
616,32593,99CAC00238,ALEX MORENO FOR SHERIFF (DISSOLVED),1590 BEVERLY BLVD,GERING,NE,69341,C,Candidate Committee,1998-05-18,99FIS00238,,,
617,32594,99CAC00239,BUSCHKOETTER FOR COUNCIL,"1110 13th Avenue,",KEARNEY,NE,68847,C,Candidate Committee,1998-07-24,,,,
618,32595,99CAC00240,"BRESLOW COMMITTEE, THE",2900 S. 70TH STREET,LINCOLN,NE,68502,C,Candidate Committee,1989-07-11,,,,
