,EntityKey,CommitteeID,CommitteeName,CommitteeAddress,CommitteeCity,CommitteeState,CommitteeZip,CommitteeType,CommitteeTypeDesc,MostRecentOrganizationDate,MostRecentSupportCandidateId,MostRecentOpposeCandidateId,InsertDate,UpdateDate
1031,13353,12CAC01644,MICHAELIS FOR LEGISLATURE (DISSOLVED),PO BOX 82802,LINCOLN,NE,68501,C,Candidate Committee,2012-04-04,12FIS12310,,2021-10-24 14:13:22.607,
1032,13354,12CAC01647,FRIENDS OF TONY RAIMONDO (DISSOLVED),2170 E. CALLE COLOMBO,COLUMBUS,NE,68601,C,Candidate Committee,2012-04-05,12FIS12335,,2021-10-24 14:13:22.607,
1033,13355,12CAC01648,JIM POWERS FOR NATURAL RESOURCE DISTRICT BOARD(DIS,704 N. 57TH STREET,OMAHA,NE,68132-2034,C,Candidate Committee,2012-04-05,12FIS12506,,2021-10-24 14:13:22.607,
1034,13356,12CAC01649,NADC TEST COMMITTEE - CANDIDATES2,123 STREET,Lincoln,NE,68509,C,Candidate Committee,2012-04-05,,,2021-10-24 14:13:22.607,
1035,13357,12CAC01650,AL DAVIS FOR LEGISLATURE,66455 PONDEROSA RD,HYANNIS,NE,69350,C,Candidate Committee,2012-04-05,99FIS00438,,2021-10-24 14:13:22.607,
1036,13358,12CAC01651,GETZSCHMAN FOR MAYOR,1700 E 23RD AVE N,FREMONT,NE,68025,C,Candidate Committee,2012-04-10,10FIS11637,,2021-10-24 14:13:22.607,
1037,13359,12CAC01655,NIKKILA FOR CITY COUNCIL,4 REGENCY PL,KEARNEY,NE,68847,C,Candidate Committee,2012-04-10,12FIS12507,,2021-10-24 14:13:22.607,
1038,13360,12CAC01657,WATERMEIER FOR LEGISLATURE (NOW FRIENDS OF DAN WAT,2529 J ROAD,SYRACUSE,NE,68446,C,Candidate Committee,2012-04-11,99FIS09237,,2021-10-24 14:13:22.607,
1039,13361,12CAC01658,KINTNER FOR LEGISLATURE,2103 LAKEWOOD DR,PAPILLION,NE,68046,C,Candidate Committee,2012-04-12,,,2021-10-24 14:13:22.607,
1040,13362,12CAC01659,JERRY JOY FOR LEGISLATURE,"300 N NEMAHA, PO BOX 335",HUMBOLT,NE,68376,C,Candidate Committee,2012-04-12,08FIS11251,,2021-10-24 14:13:22.607,
1041,13363,12CAC01660,LUETCHENS FOR LEGISLATURE (DISSOLVED),33919 WAVERLY RD,MURDOCK,NE,68407,C,Candidate Committee,2012-04-12,12FIS12361,,2021-10-24 14:13:22.607,
1042,13364,12CAC01661,RON NOLTE FOR LEGISLATURE (NR) DO NOT USE,10014 54TH STREET,MURRAY,NE,68409,C,Candidate Committee,2012-04-16,99FIS09267,,2021-10-24 14:13:22.607,
1043,13365,12CAC01662,ERICA FISH FOR LEGISLATURE,315 S. 52ND ST,OMAHA,NE,68132,C,Candidate Committee,2012-04-16,12FIS12237,,2021-10-24 14:13:22.607,
1044,13366,12CAC01663,ROBYN LARSON FOR LEGISLATURE DIST 2,12114 ADAMS ST,WEEPING WATER,NE,68463,C,Candidate Committee,2012-04-16,12FIS12231,,2021-10-24 14:13:22.607,
1045,13367,12CAC01665,VERNON J. DAVIS FOR LEGISLATURE (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68131,C,Candidate Committee,2012-04-17,,,2021-10-24 14:13:22.607,
1046,13368,12CAC01666,TIMOTHY ASHFORD FOR LEGISLATURE (DISSOLVED),300 SOUTH 19TH SUTE 316,OMAHA,NE,68102,C,Candidate Committee,2012-05-24,12FIS12334,,2021-10-24 14:13:22.607,
1047,13369,12CAC01669,JUDY DOMINA FOR LEGISLATURE,1407 SOUTH 217TH AVE,ELKHORN,NE,68022,C,Candidate Committee,2012-04-23,12FIS12297,,2021-10-24 14:13:22.607,
1048,13370,12CAC01670,NEBRASKANS FOR BROOK CURTISS,"508 W. LOCUST, BOX 141",PLAINVIEW,NE,68769,C,Candidate Committee,2012-04-25,12FIS12228,,2021-10-24 14:13:22.607,
1049,13371,12CAC01671,VAN PHILLIPS FOR STATE SENATE (DISSOLVED),120 OAKMONT DRIVE,S SIOUX CITY,NE,68776,C,Candidate Committee,2012-04-25,99FIS04742,,2021-10-24 14:13:22.607,
1050,13372,12CAC01672,KIMARA SNIPE FOR MUD BOARD(NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68135,C,Candidate Committee,2012-04-26,,,2021-10-24 14:13:22.607,
1051,13373,12CAC01674,CARL HANSON BELLEVUE SCHOOL BOARD(NOT REGISTERED),NOT A REGISTERED COMMITTEE,BELLEVUE,NE,68005,C,Candidate Committee,2012-04-26,,,2021-10-24 14:13:22.607,
1052,13374,12CAC01675,LISA SWANSON BELLEVUE CITY COUNCIL #3(NOT REGISTER,NOT A REGISTERED COMMITTEE,BELLEVUE,NE,68005,C,Candidate Committee,2012-04-26,,,2021-10-24 14:13:22.607,
1053,13375,12CAC01676,BILL RICHARDS FOR CITY COUNCIL (DISSOLVED),409 MARTIN DRIVE,BELLEVUE,NE,68005,C,Candidate Committee,2012-04-26,12FIS12504,,2021-10-24 14:13:22.607,
1054,13376,12CAC01677,ENGDAHL FOR SUPERVISOR (NOT REGISTERED),3452 PERSHING ROAD,COLUMBUS,NE,68601,C,Candidate Committee,1900-01-01,12FIS12257,,2021-10-24 14:13:22.607,
1055,13377,12CAC01678,EARL JONES FOR LEGISLATURE (DISSOLVED),323 GRAND AVE,ALLIANCE,NE,69301,C,Candidate Committee,2012-05-02,12FIS12503,,2021-10-24 14:13:22.607,
1056,13378,12CAC01679,DAVID A. HALVORSEN FOR COUNTY COMMISSIONER(DISSOLV,9920 VAN DORN ST,LINCOLN,NE,68520,C,Candidate Committee,2012-05-04,12FIS12274,,2021-10-24 14:13:22.607,
1057,13379,12CAC01680,ADAMS FOR SUPERVISOR (NOT REGISTERED),"116 NORTH DOUGLAS STREET, BOX 37",BLUE SPRINGS,NE,68318,C,Candidate Committee,1900-01-01,99FIS07982,,2021-10-24 14:13:22.607,
1058,13380,12CAC01683,SCHOMMER FOR STATE BOARD OF EDUCATION,2404 TAYLOR AVENUE,NORFOLK,NE,68701,C,Candidate Committee,2012-05-08,07FIS10914,,2021-10-24 14:13:22.607,
1059,13381,12CAC01684,PATRICK BOURNE FOR SCHOOL BOARD,13020 BINNEY ST,OMAHA,NE,68164,C,Candidate Committee,2012-05-11,99FIS00035,,2021-10-24 14:13:22.607,
1060,13382,12CAC01685,PROKOP-REGENT (DISSOLVED 8-21-12),"320 WEST HICKORY STREET, PO BOX 14",WILBER,NE,68465,C,Candidate Committee,2012-05-15,99FIS08384,,2021-10-24 14:13:22.607,
1061,13383,12CAC01686,WISE4EDUCATION,1480 COUNTY RD J,OAKLAND,NE,68045,C,Candidate Committee,2012-05-18,12FIS12457,,2021-10-24 14:13:22.607,
1062,13384,12CAC01687,MCNAMARA FOR LEGISLATURE (DISSOLVED),2706 ALBERTA AVE,LAVISTA,NE,68147,C,Candidate Committee,2012-05-31,12FIS12313,,2021-10-24 14:13:22.607,
1063,13385,12CAC01688,ASHFORD FOR OMAHA (DISSOVED),7926 SHIRLEY ST,OMAHA,NE,68124,C,Candidate Committee,2012-06-04,99FIS03072,,2021-10-24 14:13:22.607,
1064,13386,12CAC01689,TOM GREEN FOR OPS BOARD - NOT REGISTERED,15220 MARY STREET,OMAHA,NE,68116,C,Candidate Committee,2012-06-25,,,2021-10-24 14:13:22.607,
1065,13387,12CAC01690,NABITY FOR OMAHA (FOR MAYOR),"9850 NICHOLAS STREET, SUITE 305",OMAHA,NE,68114,C,Candidate Committee,2012-07-02,99FIS09454,,2021-10-24 14:13:22.607,
1066,13388,12CAC01691,JEAN STOTHERT FOR OMAHA,PO BOX 241794(5909 S 118TH PLAZA 68137),OMAHA,NE,68124,C,Candidate Committee,2012-07-02,99FIS00118,,2021-10-24 14:13:22.607,
1067,13389,12CAC01692,MEDLOCK FOR MAYOR,"5062 SOUTH 108TH ST, BOX 123",OMAHA,NE,68137,C,Candidate Committee,2012-07-09,09FIS11490,,2021-10-24 14:13:22.607,
1068,13390,12CAC01693,DAN WELCH FOR MAYOR,"1299 FARNAM STREET, SUITE 1220",OMAHA,NE,68102,C,Candidate Committee,2012-07-16,99FIS08420,,2021-10-24 14:13:22.607,
1069,13391,12CAC01694,MIKE FLOOD FOR NEBRASKA,2910 PINNACLE DRIVE,NORFOLK,NE,68701,C,Candidate Committee,2012-07-17,99FIS09421,,2021-10-24 14:13:22.607,
1070,13392,12CAC01695,GEORGE MILLS FOR OPPD,5146 PINE ST,OMAHA,NE,68106,C,Candidate Committee,2012-07-18,99FIS00071,,2021-10-24 14:13:22.607,
1071,13393,12CAC01696,FRED 4 NPPD,1740 CO RD P,LYONS,NE,68038,C,Candidate Committee,2012-08-02,99FIS08212,,2021-10-24 14:13:22.607,
1072,13394,12CAC01697,JASON JOHANNS DOUGLAS CO REGISTER OF DEEDS,NOT AREGISTERED COMMITTEE,OMAHA,NE,68145,C,Candidate Committee,2012-08-15,,,2021-10-24 14:13:22.607,
1073,13395,12CAC01698,ADRIAN PETRESCU FOR LEGISLATURE (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68145,C,Candidate Committee,2012-08-15,,,2021-10-24 14:13:22.607,
1074,13396,12CAC01699,ED TRUEMPER FOR CITY COUNCIL,14911 LAKE STREET,OMAHA,NE,68116,C,Candidate Committee,2012-08-23,12FIS12501,,2021-10-24 14:13:22.607,
1075,13397,12CAC01700,WATTS FOR BOARD OF EDUCATION,1418 16TH AVE,KEARNEY,NE,68845,C,Candidate Committee,2012-08-23,12FIS12502,,2021-10-24 14:13:22.607,
1076,13398,12CAC01701,KOENIG FOR NRD,5773 GLEN OAKS DRIVE,FORT CALHOUN,NE,68023,C,Candidate Committee,2012-09-04,12FIS12495,,2021-10-24 14:13:22.607,
1077,13399,12CAC01702,MCCOLLISTER FOR MUD (DISSOLVED - NOW LEGISLATURE),8010 HICKORY ST,OMAHA,NE,68124,C,Candidate Committee,2012-09-04,99FIS00279,,2021-10-24 14:13:22.607,
1078,13400,12CAC01706,MILT SCHMIDT FOR NRD 9 (NR),NOT REGISTERED,lincoln,ne,99999-9999,C,Candidate Committee,2012-09-06,,,2021-10-24 14:13:22.607,
1079,13401,12CAC01707,DWIGHT LIVINGSTON FOR MAYOR,100 MICHAEL AVE,NORTH PLATTE,NE,69101,C,Candidate Committee,2012-09-10,,,2021-10-24 14:13:22.607,
1080,13402,12CAC01708,ROBERT MEYER FOR GRAND ISLAND CITY COUNCIL (NR),648 E. MEMORIAL DRIVE,GRAND ISLAND,NE,68801,C,Candidate Committee,1900-01-01,,,2021-10-24 14:13:22.607,
1081,13403,12CAC01710,PATRICK LEAHY FOR NRD BOARD,12829 NICHOLAS STREET,OMAHA,NE,68154,C,Candidate Committee,2012-10-01,99FIS08386,,2021-10-24 14:13:22.607,
1082,13404,12CAC01711,JOSIAH H WOODWARD FOR LEGISLATURE DIST 37 (DISSOLV,PO BOX 732,KEARNEY,NE,68848,C,Candidate Committee,2012-10-01,99FIS05577,,2021-10-24 14:13:22.607,
1083,13405,12CAC01712,JENNIFER TOMPKINS KIRSHENBAUM FOR OPS SCHOOL BOARD,15268 LOCUST STREET,OMAHA,NE,68116,C,Candidate Committee,2012-10-05,12FIS12508,,2021-10-24 14:13:22.607,
1084,13406,12CAC01713,SUSAN SMITH FOR LEGISLATURE (DISSOLVED),PO BOX 540351,OMAHA,NE,68154,C,Candidate Committee,2012-10-09,12FIS12475,,2021-10-24 14:13:22.607,
1085,13407,12CAC01714,ANN BLEED FOR NRD (DISSOLVED),1315 N 37 STREET,LINCOLN,NE,68503,C,Candidate Committee,2012-10-10,99FIS04092,,2021-10-24 14:13:22.607,
1086,13408,12CAC01715,EMILIO M. LLANES FOR MAYOR,1920 WEST 8TH STREET,HASTINGS,NE,68901,C,Candidate Committee,2012-10-10,12FIS12510,,2021-10-24 14:13:22.607,
1087,13409,12CAC01716,NADC REPORTS,STATE CAPITOL,Lincoln,NE,68509,C,Candidate Committee,2010-12-31,,,2021-10-24 14:13:22.607,
1088,13410,12CAC01718,JOHN F. EWING FOR CONGRESS (NR),P.O. BOX 8643,OMAHA,NE,68109,C,Candidate Committee,9999-10-11,,,2021-10-24 14:13:22.607,
1089,13411,12CAC01719,COMMITTEE TO ELECT WILLIAM FORSEE (NOT REGISTERED),4942 GREENE AVENUE,OMAHA,NE,68157,C,Candidate Committee,9999-10-12,,,2021-10-24 14:13:22.607,
1090,13412,12CAC01721,DAN HENRY FOR CASS COUNTY COMMISSIONER DIST 4 (NR),906 SANDHILL ROAD,LOUISVILLE,NE,68037,C,Candidate Committee,2012-10-12,11FIS12181,,2021-10-24 14:13:22.607,
1091,13413,12CAC01722,JOHN WARSING FOR CASS COUNTY COMMISSIONER (NR),112 SOUTH 11TH STREET,PLATTSMOUTH,NE,68048,C,Candidate Committee,2012-10-12,11FIS12190,,2021-10-24 14:13:22.607,
1092,13414,12CAC01723,TERRY DALE FOR PAPIO (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68157,C,Candidate Committee,2012-10-15,,,2021-10-24 14:13:22.607,
1093,13415,12CAC01724,KLAUS LINDER FOR LA VISTA MAYOR (NOT REGISTERED),8019 S. 68TH AVE CIRCLE,LA VISTA,NE,68128,C,Candidate Committee,1900-01-01,12FIS12514,,2021-10-24 14:13:22.607,
1094,13416,12CAC01725,ERNIE CHAMBERS STATE LEGISLATURE DIST 11 (NR),24TH & SPENCER,OMAHA,NE,68111,C,Candidate Committee,2012-10-22,,,2021-10-24 14:13:22.607,
1095,13417,12CAC01726,MINES FOR OPPD,636 HILLCREST DRIVE,BLAIR,NE,68008,C,Candidate Committee,2012-10-23,99FIS00234,,2021-10-24 14:13:22.607,
1096,13418,12CAC01727,HIGGINS FOR KEARNEY SCHOOL BOARD (NOT REGISTERED),4810 AVE G PLACE,KEARNEY,NE,68847,C,Candidate Committee,1900-01-01,12FIS12515,,2021-10-24 14:13:22.607,
1097,13419,12CAC01728,JOSH MOENNING FOR CITY COUNCIL (NOW MAYOR),1202 W. NORFOLK AVE,NORFOLK,NE,68701,C,Candidate Committee,2012-10-24,12FIS12516,,2021-10-24 14:13:22.607,
1098,13420,12CAC01730,NRDVOTE.COM 2012 ELECTION,74271 HWY 18,CURTIS,NE,69025,C,Candidate Committee,2012-10-10,,,2021-10-24 14:13:22.607,
1099,13421,12CAC01731,ANDY ALLEN FOR OPS #8 (NOT REGISTERED),1902 S. 29TH CIRCLE,OMAHA,NE,68105,C,Candidate Committee,1900-01-01,12FIS12519,,2021-10-24 14:13:22.607,
1100,13422,12CAC01732,TOM BARRETT FOR OPPD (NOT REGISTERED),UNKNOWN,OMAHA,NE,68114,C,Candidate Committee,1900-01-01,99FIS06715,,2021-10-24 14:13:22.607,
1101,13423,12CAC01733,MEGAN MURPHY FOR MUD (NOT REGISTERED),UNKNOWN,OMAHA,NE,68114,C,Candidate Committee,1900-01-01,12FIS12520,,2021-10-24 14:13:22.607,
1102,13424,12CAC01734,MARY MORRISSEY FOR OPS #6 (NOT REGISTERED),UNKNOWN,OMAHA,NE,68114,C,Candidate Committee,1900-01-01,12FIS12521,,2021-10-24 14:13:22.607,
1103,13425,12CAC01735,DANYELLE BARATTA FOR OPS #8 (NOT REGISTERED),UNKNOWN,OMAHA,NE,68114,C,Candidate Committee,1900-01-01,12FIS12522,,2021-10-24 14:13:22.607,
1104,13426,12CAC01736,NICOLE NASH FOR OPS #10 (NOT REGISTERED),UNKNOWN,OMAHA,NE,68114,C,Candidate Committee,1900-01-01,12FIS12523,,2021-10-24 14:13:22.607,
1105,13427,12CAC01737,BRANDON CLARK FOR NRD (NOT REGISTERED),UNKNOWN,OMAHA,NE,68114,C,Candidate Committee,1900-01-01,12FIS12524,,2021-10-24 14:13:22.607,
1106,13428,12CAC01738,GEORGE CONRAD FOR ESU #3 (NOT REGISTERED),UNKNOWN,OMAHA,NE,68114,C,Candidate Committee,1900-01-01,12FIS12525,,2021-10-24 14:13:22.607,
1107,13429,12CAC01739,SANDRA MCDUFFEE FOR BOARD OF EDUCATION #1(NR),UNKNOWN,FREMONT,NE,68025,C,Candidate Committee,1900-01-01,,,2021-10-24 14:13:22.607,
1108,13430,12CAC01740,DAWN STOCK FOR BOARD OF EDUCATION #37 (NR),UNKNOWN,GRETNA,NE,68028,C,Candidate Committee,1900-01-01,,,2021-10-24 14:13:22.607,
1109,13431,12CAC01741,AMY FRIEDMAN FOR LEARNING COUNCIL (NOT REGISTERED),UNKNOWN,OMAHA,NE,68114,C,Candidate Committee,1900-01-01,12FIS12528,,2021-10-24 14:13:22.607,
1110,13432,12CAC01742,TODD CLARKE CAMPAIGN (NOT REGISTERED),4412 S. 162 AVE,OMAHA,NE,68135,C,Candidate Committee,1900-01-01,,,2021-10-24 14:13:22.607,
1111,13433,12CAC01743,ANDREAS ALLEN OPS (NOT REGISTERED),UNKNOWN,OMAHA,NE,68114,C,Candidate Committee,1900-01-01,,,2021-10-24 14:13:22.607,
1112,13434,12CAC01744,TOM BARRETT FOR OPPD,4907 WEBSTER ST,OMAHA,NE,68132,C,Candidate Committee,2012-11-02,99FIS06715,,2021-10-24 14:13:22.607,
1113,13435,12CAC01745,JOHN SIEL FOR SCHOOL BOARD (NOT REGISTERED),,FRANKLIN,NE,68939,C,Candidate Committee,2012-11-07,12FIS12534,,2021-10-24 14:13:22.607,
1114,13436,12CAC01746,DODGE FOR OPPD,222 NORTH 93 STREET,OMAHA,NE,68114,C,Candidate Committee,2012-11-09,99FIS00253,,2021-10-24 14:13:22.607,
1115,13437,12CAC01747,CHRISTIAN OHL FOR COUNTY COMMISSIONERS (NR),312 S. 13TH STREET,NORFOLK,NE,68701,C,Candidate Committee,1900-01-01,12FIS12536,,2021-10-24 14:13:22.607,
1116,13438,12CAC01748,THAD MURREN FOR CITY COUNCIL - NOT REGISTERED,600 EAST BLUFF,NORFOLK,NE,68701,C,Candidate Committee,1900-01-01,12FIS12537,,2021-10-24 14:13:22.607,
1117,13439,12CAC01749,TERRY GILLAND SCOTTSBLUFF SCHOOL BOARD - NR,2418 6TH AVENUE,SCOTTSBLUFF,NE,69361,C,Candidate Committee,1900-01-01,,,2021-10-24 14:13:22.607,
1118,13440,12CAC01750,PAUL SNYDER SCOTTSBLUFF SCHOOL BOARD - NR,90379 28TH AVENUE,SCOTTSBLUFF,NE,69361,C,Candidate Committee,1900-01-01,,,2021-10-24 14:13:22.607,
1119,13441,12CAC01751,JOHN SELZER SCOTTSBLUFF SCHOOL BOARD - NR,2421 4TH AVENUE,SCOTTSBLUFF,NE,69361,C,Candidate Committee,1900-01-01,12FIS12540,,2021-10-24 14:13:22.607,
1120,13442,12CAC01752,LEIRION FOR LINCOLN (NOW MAYOR) - DISSOLVED,1932 S 24TH STREET,LINCOLN,NE,68502,C,Candidate Committee,2012-11-27,08FIS11219,,2021-10-24 14:13:22.607,
1121,13443,12CAC01753,MARVIN BUTCH HUGHES FOR LEGISLATURE #33 (NR),4135 EAST HADCO ROAD,HASTINGS,NE,68901,C,Candidate Committee,2012-11-29,08FIS10987,,2021-10-24 14:13:22.607,
1122,13444,12CAC01756,KEN REITAN FOR NRD LOWER PLATTE S (NR),2310 S. CANTERBURY LANE,LINCOLN,NE,68516,C,Candidate Committee,2012-12-07,,,2021-10-24 14:13:22.607,
1123,13445,12CAC01757,COMMUNITY FOR PATLAN,3305 E STREET,OMAHA,NE,68107,C,Candidate Committee,2012-12-20,12FIS12546,,2021-10-24 14:13:22.607,
1124,15330,12IRC00502,SUPPORTERS TO ELECT ERNIE CHAMBERS (DISSOLVED),4707 N 34TH AVE,OMAHA,NE,68111,I,Independent Reporting Committee,2012-07-23,99FIS03076,,2021-10-24 14:13:22.607,
1125,15331,12IRC00503,NE FIREARMS OWNERS ASSOCIATION PAF (NFOA-PAF) PAC,PO BOX 45604,OMAHA,NE,68145,I,Independent Reporting Committee,2012-07-30,,,2021-10-24 14:13:22.607,
1126,15332,12IRC00504,CITIZENS FOR A BETTER LINCOLN,6211 O STREET,LINCOLN,NE,68510,I,Independent Reporting Committee,2012-08-08,,,2021-10-24 14:13:22.607,
1127,15333,12IRC00505,NEBRASKA LEADERSHIP COMMITTEE,3606 N 156TH ST SUITE 101-308,OMAHA,NE,68116,I,Independent Reporting Committee,2012-10-09,,,2021-10-24 14:13:22.607,
1128,15334,12IRC00506,NE FAMILY PAC,530 S. 13TH ST #100,LINCOLN,NE,68508,I,Independent Reporting Committee,2012-10-19,,,2021-10-24 14:13:22.607,
1129,15335,12IRC00507,NEBRASKANS FOR NEBRASKA,2635 C ST,LINCOLN,NE,68502,R,Independent Reporting Committee,2012-10-19,,,2021-10-24 14:13:22.607,
1130,15336,12PAC00166,FARMERS EMPLOYEE AND AGENT PAC,7340 WEST MEMORIAL,OKLAHOMA CITY,OK,73142,S,Separate Segregated Political Fund Committee,2012-01-30,,,2021-10-24 14:13:22.607,
1131,15337,12PAC00167,PLANNED PARENTHOOD VOTERS OF NE PAC,3105 NORTH 93RD STREET,OMAHA,NE,68134,S,Separate Segregated Political Fund Committee,2012-02-08,,,2021-10-24 14:13:22.607,
1132,15338,12PAC00169,OMAHA JOBS PAC (NOT REGISTERED),NOT REGISTERED,,,68116,B,Ballot Question,2012-12-21,,,2021-10-24 14:13:22.607,
1133,15339,13BQC00329,PLAINVIEW 1% LOCAL OPTION SALES TAX (NR),NOT A REGISTERED COMMITTEE,PLAINVIEW,NE,68769,B,Ballot Question,9999-12-31,,,2021-10-24 14:13:22.607,
1134,15340,13BQC00330,BELLEVUE PROPOSITION 1 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,PAPILLION,NE,68046,B,Ballot Question,2013-01-18,,,2021-10-24 14:13:22.607,
1135,15341,13BQC00331,,,,,,C,Candidate Committee,1900-01-01,,,2021-10-24 14:13:22.607,
1136,15342,13BQC00332,JOB IN NEBRASKA PAC (NOT REGISTERED,NOT REGISTERED,OMAHA,NE,68114,B,Ballot Question,1900-01-01,,,2021-10-24 14:13:22.607,
1137,15343,13BQC00333,SUPPORT OMAHA BUSINESS COMMITTEE (NOT REGISTERED),NOT REGISTERED,OMAHA,NE,68114,B,Ballot Question,1900-01-01,,,2021-10-24 14:13:22.607,
1138,15344,13BQC00334,ABS COMMITTEE (NOT REGISTERED),NOT REGISTERED,OMAHA,NE,68114,B,Ballot Question,1900-01-01,,,2021-10-24 14:13:22.607,
1139,15345,13BQC00335,MILLARD FAMILIES FOR SAFE SCHOOLS (DISSOLVED),17605 WRIGHT ST,OMAHA,NE,68130,B,Ballot Question,2013-02-21,,,2021-10-24 14:13:22.607,
1140,15346,13BQC00336,PLEASANTON SCHOOL FUND (NR),PO BOX 247,PLEASANTON,NE,68866,B,Ballot Question,2013-02-27,,,2021-10-24 14:13:22.607,
1141,15347,13BQC00337,2013 CENTENNIAL BOND BOARD (NOT REGISTERED),PO BOX 324,UTICA,NE,68456,B,Ballot Question,1900-01-01,,,2021-10-24 14:13:22.607,
1142,15348,13BQC00338,WEEPING WATER SCHOOL BOND 2013,104 N. EAST PARK ST.,WEEPING WATER,NE,68463,B,Ballot Question,2013-03-29,,,2021-10-24 14:13:22.607,
1143,15349,13BQC00355,VOTE 4 HOLDREGE KIDS (DISSOLVED),"420 EAST AVE, PO BOX 822",HOLDREGE,NE,68949,B,Ballot Question,2013-04-11,,,2021-10-24 14:13:22.607,
1144,15350,13BQC00356,SAVE OUR ROADS COMMITTEE (DISSOLVED),404 JOHN ST,ODELL,NE,68415,B,Ballot Question,2013-05-09,,,2021-10-24 14:13:22.607,
1145,15351,13BQC00357,CITIZENS FOR BUILDING OUR FUTURE 2013,1660 SUMMIT DRIVE,SIDNEY,NE,69162,B,Ballot Question,2013-08-05,,,2021-10-24 14:13:22.607,
1146,15352,13BQC00358,KEARNEY DESERVES BETTER (DISSOLVED),"404 EAST 25TH STREET, PO BOX 1120",KEARNEY,NE,68848,B,Ballot Question,2013-08-05,,,2021-10-24 14:13:22.607,
1147,15353,13BQC00359,MINDEN T.A.S.K. CAMPAIGN (NOT REGISTERED),1662 32 ROAD,MINDEN,NE,68959,B,Ballot Question,1900-01-01,,,2021-10-24 14:13:22.607,
1148,15354,13BQC00360,YES 4 CHS (NOT REGISTERED),1506 LINCOLN STREET,FORT CALHOUN,NE,68023,B,Ballot Question,1900-01-01,,,2021-10-24 14:13:22.607,
1149,15355,13BQC00361,CRETE PARTNERS IN EDUCATION (NOT REGISTERED),143 E. 13TH STREET,CRETE,NE,68333,B,Ballot Question,1900-01-01,,,2021-10-24 14:13:22.607,
1150,15356,13BQC00362,OUR KIDS 1ST (NOT REGISTERED),535 ILLINOIS PLACE,PALMYRA,NE,68418,B,Ballot Question,1900-01-01,,,2021-10-24 14:13:22.607,
1151,15357,13BQC00363,CITIZENS BUILDING OUR FUTURE (NOT REGISTERED),1660 SUMMIT DR,SIDNEY,NE,69162,B,Ballot Question,1900-01-01,,,2021-10-24 14:13:22.607,
1152,15358,13BQC00364,GREAT SCHOOLS FOR GREAT CHILDREN,1230 ARIES DRIVE SUITE A,LINCOLN,NE,68512,B,Ballot Question,2013-10-07,,,2021-10-24 14:13:22.607,
1153,15359,13BQC00365,S.A.F.E. COMMITTEE (NOT REGISTERED),7521 SADDLE DRIVE,PAPILLION,NE,68046,B,Ballot Question,1900-01-01,,,2021-10-24 14:13:22.607,
1154,15360,13BQC00366,OUR KIDS FIRST(DISSOLVED),1501 U STREET,BRIDGEPORT,NE,69336,B,Ballot Question,2013-10-30,,,2021-10-24 14:13:22.607,
1155,15361,13BQC00367,SECURING ALL FUTURE EDUCATION-SAFE (NOT REGISTERED,,SPRINGFIELD,NE,68059,B,Ballot Question,1900-01-01,,,2021-10-24 14:13:22.607,
1156,15362,13BQC00368,2013 EHLTON BOND ISSUE COMMITTEE (NOT REGISTERED),210 9TH STREET,SHELTON,NE,68876,B,Ballot Question,1900-01-01,,,2021-10-24 14:13:22.607,
1157,15363,13BQC00370,FREMONT YES! (DISSOLVED 6-27-14),1432 EAST 19TH STREET,FREMONT,NE,68025,B,Ballot Question,2013-12-30,,,2021-10-24 14:13:22.607,
1158,15364,13CAC01760,ALLEN HAGER FOR LEARNING COMMUNITY -NOT REGISTERED,16408 RIGGS STREET,OMAHA,NE,68135,C,Candidate Committee,1900-01-01,13FIS12551,,2021-10-24 14:13:22.607,
1159,15365,13CAC01761,COMMITTEE TO ELECT ROY CHRISTENSEN,6140 VILLAGE DR. #1,LINCOLN,NE,68516,C,Candidate Committee,2013-01-16,13FIS12553,,2021-10-24 14:13:22.607,
1160,15366,13CAC01762,WHITEHEAD FOR CITY COUNCIL (DISSOLVED),"810 S. 26TH STREET, STE A",LINCOLN,NE,68510,C,Candidate Committee,2013-01-16,99FIS03854,,2021-10-24 14:13:22.607,
1161,15367,13CAC01763,TRENT FELLERS FOR CITY COUNCIL AT LARGE,7276 RACHEL ROAD,LINCOLN,NE,68516,C,Candidate Committee,2013-01-22,13FIS12556,,2021-10-24 14:13:22.607,
1162,15368,13CAC01764,MELTON FOR OMAHA,1324 N 129TH CIRCLE,OMAHA,NE,68154,C,Candidate Committee,2013-01-22,13FIS12557,,2021-10-24 14:13:22.607,
1163,15369,13CAC01765,BOSWELL FOR SCHOOL BOARD,5000 SOUTH 63RD ST,LINCOLN,NE,68516,C,Candidate Committee,2013-01-29,09FIS11487,,2021-10-24 14:13:22.607,
1164,15370,13CAC01766,TIM LONERGAN FOR CITY COUNCIL DISTRICT #7,9641 RUGGLES STREET,OMAHA,NE,68134,C,Candidate Committee,2013-01-30,99FIS08395,,2021-10-24 14:13:22.607,
